Latitude: 42.7257  Longitude: -84.4777,,,,,,,,,,,,,
X & Y on Lambert Conformal Conic: 1205230.14 136370.46,,,,,,,,,,,,,
Tile: 11928,,,,,,,,,,,,,
Elevation: 260 meters,,,,,,,,,,,,,
All years; all variables; Daymet Software Version 4.0,,,,,,,,,,,,,
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 ,,,,,,,,,,,,,
,,,,,,,,,,,,,
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa),mean_temp,gdd_tf,gdd,temp_diff,spring_precip
2018,221,50401.89,7.55,292.28,0,28.42,16.85,1918.95,22.635,TRUE,1059.995,11.57,111.29
2018,222,50252.47,0,378.91,0,28.2,17.17,1957.06,22.685,TRUE,1072.68,11.03,111.29
2018,223,50101.45,0,463.83,0,29.52,14.39,1512.87,21.955,TRUE,1084.635,15.13,111.29
2018,224,49948.9,0,425.08,0,28.79,15.84,1710.33,22.315,TRUE,1096.95,12.95,111.29
2018,225,49794.88,0,441.73,0,29.59,15.51,1614.04,22.55,TRUE,1109.5,14.08,111.29
2018,226,49639.43,0,458.04,0,30.88,15.52,1572.48,23.2,TRUE,1122.7,15.36,111.29
2018,227,49482.61,0,406.67,0,30.11,17.46,1868.87,23.785,TRUE,1136.485,12.65,111.29
2018,228,49324.46,0,251.85,0,25.92,19.13,2213.86,22.525,TRUE,1149.01,6.79,111.29
2018,229,49165.05,4.57,182.05,0,25.85,19.43,2256.14,22.64,TRUE,1161.65,6.42,111.29
2018,230,49004.42,0,353.25,0,27.55,17.71,1980.44,22.63,TRUE,1174.28,9.84,111.29
2018,231,48842.62,0,378.14,0,27.91,17.1,1862.95,22.505,TRUE,1186.785,10.81,111.29
2018,232,48679.7,3.9,261.03,0,26.47,16.74,1905.52,21.605,TRUE,1198.39,9.73,111.29
2018,233,48515.7,1.72,273.97,0,24.86,17.55,2005.27,21.205,TRUE,1209.595,7.31,111.29
2018,234,48350.67,0,367.68,0,24.12,13.85,1539.18,18.985,TRUE,1218.58,10.27,111.29
2018,235,48184.65,0,451.49,0,26.61,12.04,1254.7,19.325,TRUE,1227.905,14.57,111.29
2018,236,48017.69,8.05,288.45,0,24.41,13.25,1521.74,18.83,TRUE,1236.735,11.16,111.29
2018,237,47849.83,4.98,252.47,0,25.17,15.68,1780.27,20.425,TRUE,1247.16,9.49,111.29
2018,238,47681.11,0,346.13,0,29.49,19,2191.08,24.245,TRUE,1261.405,10.49,111.29
2018,239,47511.58,0,349.87,0,31.23,20.29,2353.8,25.76,TRUE,1277.165,10.94,111.29
2018,240,47341.27,21.5,256.94,0,30.66,20.14,2357.62,25.4,TRUE,1292.565,10.52,111.29
2018,241,47170.22,0,318.23,0,25.89,17.03,1940.91,21.46,TRUE,1304.025,8.86,111.29
2018,242,46998.47,0,413.43,0,23.04,10.73,1277.35,16.885,TRUE,1310.91,12.31,111.29
2018,243,46826.06,0,453.91,0,27.59,11.8,1294.47,19.695,TRUE,1320.605,15.79,111.29
2018,244,46653.02,14.51,292,0,27.77,15.51,1761.03,21.64,TRUE,1332.245,12.26,111.29
2018,245,46479.39,8.64,248.35,0,30.14,19.94,2327.79,25.04,TRUE,1347.285,10.2,111.29
2018,246,46305.2,7.51,238.16,0,29.61,20.13,2355.35,24.87,TRUE,1362.155,9.48,111.29
2018,247,46130.5,0,361.95,0,31.85,20.13,2355.46,25.99,TRUE,1378.145,11.72,111.29
2018,248,45955.3,7.5,251.43,0,31.56,20.85,2462.62,26.205,TRUE,1394.35,10.71,111.29
2018,249,45779.66,0,211.45,0,22.45,16.9,1924.01,19.675,TRUE,1404.025,5.55,111.29
2018,250,45603.58,0,282.97,0,20.4,12.94,1491.37,16.67,TRUE,1410.695,7.46,111.29
2018,251,45427.12,0,287.84,0,19.29,11.8,1383.11,15.545,TRUE,1416.24,7.49,111.29
2018,252,45250.3,1.7,300.4,0,18.29,10.5,1268.82,14.395,TRUE,1420.635,7.79,111.29
2018,253,45073.15,0.77,282.45,0,18.2,11.06,1316.88,14.63,TRUE,1425.265,7.14,111.29
2018,254,44895.7,0,433.14,0,24.51,9.73,1205.53,17.12,TRUE,1432.385,14.78,111.29
2018,255,44717.98,0,434.82,0,25.53,10.09,1233.19,17.81,TRUE,1440.195,15.44,111.29
2018,256,44540.03,0,418,0,25.26,11.06,1317.2,18.16,TRUE,1448.355,14.2,111.29
2018,257,44361.86,0,393.61,0,26.95,13.82,1579.64,20.385,TRUE,1458.74,13.13,111.29
2018,258,44183.51,0,406.06,0,28.51,13.71,1567.59,21.11,TRUE,1469.85,14.8,111.29
2018,259,44005,0,389.97,0,29.66,15.29,1736.66,22.475,TRUE,1482.325,14.37,111.29
2018,260,43826.37,0,385.35,0,31.06,16.28,1850.19,23.67,TRUE,1495.995,14.78,111.29
2018,261,43647.65,0,360.34,0,29.11,16.24,1844.8,22.675,TRUE,1508.67,12.87,111.29
2018,262,43468.85,11.73,215.25,0,25.67,16.65,1894.2,21.16,TRUE,1519.83,9.02,111.29
2018,263,43290.01,44.25,220.92,0,26.69,17.11,1949.69,21.9,TRUE,1531.73,9.58,111.29
2018,264,43111.16,0.6,320.89,0,25.8,15.11,1716.68,20.455,TRUE,1542.185,10.69,111.29
2018,265,42932.32,0,327,0,18.46,8.37,1099.58,13.415,TRUE,1545.6,10.09,111.29
2018,266,42753.53,0,407.89,0,21.71,5.95,931.53,13.83,TRUE,1549.43,15.76,111.29
2018,267,42574.8,1.49,368.8,0,19.83,6.99,1000.41,13.41,TRUE,1552.84,12.84,111.29
2018,268,42396.17,1.2,340.3,0,25.78,13.47,1543.29,19.625,TRUE,1562.465,12.31,111.29
2018,269,42217.66,0,234.67,0,18.48,11.38,1345.35,14.93,TRUE,1567.395,7.1,111.29
2018,270,42039.31,0,330.64,0,17.49,6.58,972.94,12.035,TRUE,1569.43,10.91,111.29
2018,271,41861.14,2.62,212.59,0,16.1,7.24,1018.04,11.67,TRUE,1571.1,8.86,111.29
2018,272,41683.18,7.57,261.02,0,15.51,3.6,790.2,9.555,FALSE,1571.1,11.91,111.29
2018,273,41505.46,28.36,177.65,0,11.02,4.13,820.19,7.575,FALSE,1571.1,6.89,111.29
2018,274,41328.01,27.44,208.33,0,15.68,7.09,1007.29,11.385,TRUE,1572.485,8.59,111.29
2018,275,41150.86,2.61,175.86,0,17.83,10.66,1282.67,14.245,TRUE,1576.73,7.17,111.29
2018,276,40974.04,2.12,270.72,0,27.44,11.97,1399.49,19.705,TRUE,1586.435,15.47,111.29
2018,277,40797.57,0,335.41,0,22.42,9.78,1209.29,16.1,TRUE,1592.535,12.64,111.29
2018,278,40621.5,6.37,229.77,0,15.36,5.01,872.61,10.185,TRUE,1592.72,10.35,111.29
2018,279,40445.85,16.74,259.87,0,22.98,8.71,1125.45,15.845,TRUE,1598.565,14.27,111.29
2018,280,40270.65,1.17,105.48,0,14.88,11.69,1373.25,13.285,TRUE,1601.85,3.19,111.29
2018,281,40095.94,0,353.44,0,28.94,11.63,1367.64,20.285,TRUE,1612.135,17.31,111.29
2018,282,39921.75,2.27,218.42,0,28.99,16.5,1876.02,22.745,TRUE,1624.88,12.49,111.29
2018,283,39748.12,17.74,115.27,0,23.84,18.24,2094.3,21.04,TRUE,1635.92,5.6,111.29
2018,284,39575.08,0,184,0,14.9,8.8,1131.72,11.85,TRUE,1637.77,6.1,111.29
2018,285,39402.66,2.23,80,0,7.43,4.27,828.55,5.85,FALSE,1637.77,3.16,111.29
2018,286,39230.91,0,274,0,11.43,2.08,709.32,6.755,FALSE,1637.77,9.35,111.29
2018,287,39059.85,1.36,338.26,0,15.8,1.69,689.82,8.745,FALSE,1637.77,14.11,111.29
2018,288,38889.54,1.24,254.04,0,10.04,1.55,683.18,5.795,FALSE,1637.77,8.49,111.29
2018,289,38720,0,321.93,0,12.78,0.12,615.99,6.45,FALSE,1637.77,12.66,111.29
2018,290,38551.27,0,258.43,0,8.26,-0.4,593.32,3.93,FALSE,1637.77,8.66,111.29
2018,291,38383.41,0,343.96,0,11.69,-3.6,468.14,4.045,FALSE,1637.77,15.29,111.29
2018,292,38216.44,1.27,316.25,0,12.94,-0.09,606.83,6.425,FALSE,1637.77,13.03,111.29
2018,293,38050.42,5.36,184.34,0,12.49,3.71,796.36,8.1,FALSE,1637.77,8.78,111.29
2018,294,37885.38,0,233.49,0,7.65,-0.39,593.54,3.63,FALSE,1637.77,8.04,111.29
2018,295,37721.37,0,314.58,0,14.48,0.48,632.53,7.48,FALSE,1637.77,14,111.29
2018,296,37558.44,0,278.86,0,11.7,0.78,646.09,6.24,FALSE,1637.77,10.92,111.29
2018,297,37396.64,0,267.76,0,8.62,-1.51,546.94,3.555,FALSE,1637.77,10.13,111.29
2018,298,37236,0,290.21,0,9.02,-2.84,495.66,3.09,FALSE,1637.77,11.86,111.29
2018,299,37076.58,0.71,270.85,0,10.36,-0.52,587.81,4.92,FALSE,1637.77,10.88,111.29
2018,300,36918.43,0.65,103.74,0,7.22,3.81,801.92,5.515,FALSE,1637.77,3.41,111.29
2018,301,36761.6,6.2,110.94,0,7.31,2.3,720.9,4.805,FALSE,1637.77,5.01,111.29
2018,302,36606.14,0,248.19,0,11.44,1.76,693.5,6.6,FALSE,1637.77,9.68,111.29
2018,303,36452.1,9.25,221.25,0,14.23,-0.12,605.6,7.055,FALSE,1637.77,14.35,111.29
2018,304,36299.55,2.96,164.61,0,12.77,4.13,820.26,8.45,FALSE,1637.77,8.64,111.29
2018,305,36148.52,8.43,62.93,0,7.76,4.91,866.8,6.335,FALSE,1637.77,2.85,111.29
2018,306,35999.08,0,163.44,0,8.21,2.39,725.5,5.3,FALSE,1637.77,5.82,111.29
2018,307,35851.29,0,178.13,0,7.59,1.24,667.78,4.415,FALSE,1637.77,6.35,111.29
2018,308,35705.2,1.56,233.32,0,10.75,1.43,677.21,6.09,FALSE,1637.77,9.32,111.29
2018,309,35560.87,5.23,134.79,0,11.13,4.57,846.19,7.85,FALSE,1637.77,6.56,111.29
2018,310,35418.36,4.38,111.96,0,11.39,5.97,932.89,8.68,FALSE,1637.77,5.42,111.29
2018,311,35277.72,0.42,67,0,4.85,2.79,746.44,3.82,FALSE,1637.77,2.06,111.29
2018,312,35139.03,0,99.56,0,4.25,1.06,659.38,2.655,FALSE,1637.77,3.19,111.29
2018,313,35002.34,2.34,88.86,0,2.19,-1.65,541.26,0.27,FALSE,1637.77,3.84,111.29
2018,314,34867.71,0,211.21,0,1.59,-6.12,386.87,-2.265,FALSE,1637.77,7.71,111.29
2018,315,34735.21,0,197.2,0,3.17,-4.08,451.54,-0.455,FALSE,1637.77,7.25,111.29
2018,316,34604.9,3.07,128.04,0,3.55,-2.53,507.11,0.51,FALSE,1637.77,6.08,111.29
2018,317,34476.84,0,120.75,0,-0.15,-4.12,450.07,-2.135,FALSE,1637.77,3.97,111.29
2018,318,34351.1,0,195.59,0,-0.03,-7.09,358.84,-3.56,FALSE,1637.77,7.06,111.29
2018,319,34227.74,6.51,127.58,0,0.33,-5.53,404.69,-2.6,FALSE,1637.77,5.86,111.29
2018,320,34106.82,1.2,143.63,0,2.35,-2.48,508.95,-0.065,FALSE,1637.77,4.83,111.29
2018,321,33988.41,1,111.87,0,1.54,-2.02,526.63,-0.24,FALSE,1637.77,3.56,111.29
2018,322,33872.58,0,165.05,0,2.57,-2.91,492.85,-0.17,FALSE,1637.77,5.48,111.29
2018,323,33759.38,2.54,148.68,0,2.66,-4.4,440.99,-0.87,FALSE,1637.77,7.06,111.29
2018,324,33648.89,0,175.77,0,0.96,-4.99,421.46,-2.015,FALSE,1637.77,5.95,111.29
2018,325,33541.17,0,185.93,0,0.55,-5.79,396.61,-2.62,FALSE,1637.77,6.34,111.29
2018,326,33436.27,0,174.2,0,-1.62,-7.36,351.65,-4.49,FALSE,1637.77,5.74,111.29
2018,327,33334.27,3.17,189.71,0,9.44,-5.57,403.32,1.935,FALSE,1637.77,15.01,111.29
2018,328,33235.23,1.46,199.91,0,8.12,0.53,634.6,4.325,FALSE,1637.77,7.59,111.29
2018,329,33139.21,7.89,69.34,0,5.18,2.3,720.94,3.74,FALSE,1637.77,2.88,111.29
2018,330,33046.26,7.09,67.73,0,0.66,-2.11,523.23,-0.725,FALSE,1637.77,2.77,111.29
2018,331,32956.46,0,78.54,0,-1.58,-3.93,456.71,-2.755,FALSE,1637.77,2.35,111.29
2018,332,32869.85,0,74.21,0,-2.65,-4.81,427.28,-3.73,FALSE,1637.77,2.16,111.29
2018,333,32786.5,0,131.25,0,-1.19,-5.14,416.76,-3.165,FALSE,1637.77,3.95,111.29
2018,334,32706.47,0,208.49,0,3.16,-4.71,430.46,-0.775,FALSE,1637.77,7.87,111.29
2018,335,32629.8,7.78,169.84,0,4.75,-5.53,404.69,-0.39,FALSE,1637.77,10.28,111.29
2018,336,32556.55,4.65,166.29,0,11.82,0.91,652.32,6.365,FALSE,1637.77,10.91,111.29
2018,337,32486.78,0,85.21,0,1.59,-1.04,566.01,0.275,FALSE,1637.77,2.63,111.29
2018,338,32420.53,0,160.02,0,0.55,-4.81,427.42,-2.13,FALSE,1637.77,5.36,111.29
2018,339,32357.85,0.3,175.13,0.3,-0.85,-6.1,387.46,-3.475,FALSE,1637.77,5.25,111.29
2018,340,32298.79,0,132.33,0,-0.22,-4.47,438.4,-2.345,FALSE,1637.77,4.25,111.29
2018,341,32243.39,0.3,177.24,0.3,-0.83,-6.28,382.07,-3.555,FALSE,1637.77,5.45,111.29
2018,342,32191.69,0,197.84,0.3,-1.33,-7.83,338.9,-4.58,FALSE,1637.77,6.5,111.29
2018,343,32143.73,0,247.32,0.3,0,-11.26,258.63,-5.63,FALSE,1637.77,11.26,111.29
2018,344,32099.55,0,229.15,0.3,0.47,-8.59,319.4,-4.06,FALSE,1637.77,9.06,111.29
2018,345,32059.19,0,135.44,0,-0.06,-4.75,429.3,-2.405,FALSE,1637.77,4.69,111.29
2018,346,32022.66,0.53,231.74,0.53,3.67,-6.13,386.48,-1.23,FALSE,1637.77,9.8,111.29
2018,347,31990.01,11.44,137.63,0,3.4,-4.15,449.2,-0.375,FALSE,1637.77,7.55,111.29
2018,348,31961.25,5.01,124.09,0,4.54,-1.92,530.51,1.31,FALSE,1637.77,6.46,111.29
2018,349,31936.41,0,116.4,0,2.31,-1.79,535.71,0.26,FALSE,1637.77,4.1,111.29
2018,350,31915.52,0,126.84,0,2.77,-1.77,536.43,0.5,FALSE,1637.77,4.54,111.29
2018,351,31898.57,0,148.86,0,3.26,-2.33,514.59,0.465,FALSE,1637.77,5.59,111.29
2018,352,31885.6,0,193.31,0,2.3,-6.23,383.61,-1.965,FALSE,1637.77,8.53,111.29
2018,353,31876.61,0,215.56,0,8.46,-4.16,448.96,2.15,FALSE,1637.77,12.62,111.29
2018,354,31871.6,6.27,114.86,0,6.52,0.41,629,3.465,FALSE,1637.77,6.11,111.29
2018,355,31870.59,1.35,99.79,0,4.54,0.93,653.07,2.735,FALSE,1637.77,3.61,111.29
2018,356,31873.56,0,46.71,0,-0.24,-1.69,539.45,-0.965,FALSE,1637.77,1.45,111.29
2018,357,31880.53,0,106.71,0,1.78,-1.86,532.9,-0.04,FALSE,1637.77,3.64,111.29
2018,358,31891.48,0,64.15,0,0.03,-1.99,527.78,-0.98,FALSE,1637.77,2.02,111.29
2018,359,31906.4,1.22,190.43,1.22,0.18,-6.28,382,-3.05,FALSE,1637.77,6.46,111.29
2018,360,31925.29,0,230.24,0.43,5.91,-4.11,450.45,0.9,FALSE,1637.77,10.02,111.29
2018,361,31948.12,3.93,155.96,0,10.38,-0.49,589.28,4.945,FALSE,1637.77,10.87,111.29
2018,362,31974.89,0.78,205.57,0,11.66,0.81,647.83,6.235,FALSE,1637.77,10.85,111.29
2018,363,32005.56,0.9,73.87,0,-0.46,-3.01,489.15,-1.735,FALSE,1637.77,2.55,111.29
2018,364,32040.12,0,128.7,0,0.66,-4,454.22,-1.67,FALSE,1637.77,4.66,111.29
2018,365,32078.54,19.87,138.62,0,4.74,-2.95,491.4,0.895,FALSE,1637.77,7.69,111.29
2019,1,32120.98,0,96.25,0,1.59,-2.36,513.35,-0.385,FALSE,0,3.95,154.88
2019,2,32167.03,1.15,109.38,0,0.29,-4.22,446.73,-1.965,FALSE,0,4.51,154.88
2019,3,32216.85,0,132.64,0,3.01,-2.62,503.64,0.195,FALSE,0,5.63,154.88
2019,4,32270.39,0,215.79,0,10.35,-2.53,507,3.91,FALSE,0,12.88,154.88
2019,5,32327.61,0,221.02,0,9.51,-4.03,453.3,2.74,FALSE,0,13.54,154.88
2019,6,32388.47,0,162.91,0,4.1,-3.06,487.46,0.52,FALSE,0,7.16,154.88
2019,7,32452.92,3.28,162.11,0,10.91,-1.45,549.33,4.73,FALSE,0,12.36,154.88
2019,8,32520.92,0.12,172.95,0,7.72,-0.1,606.41,3.81,FALSE,0,7.82,154.88
2019,9,32592.42,0.11,89.32,0,-2.29,-5.73,398.64,-4.01,FALSE,0,3.44,154.88
2019,10,32667.37,0,90.52,0,-3.36,-6.81,366.87,-5.085,FALSE,0,3.45,154.88
2019,11,32745.72,0,172.97,0,-1.77,-9.04,308.31,-5.405,FALSE,0,7.27,154.88
2019,12,32827.4,0,132.4,0,-1.24,-6.42,377.94,-3.83,FALSE,0,5.18,154.88
2019,13,32912.37,0,180.12,0,-0.67,-8.23,328.51,-4.45,FALSE,0,7.56,154.88
2019,14,33000.57,0,233.34,0,0.75,-11.53,253.05,-5.39,FALSE,0,12.28,154.88
2019,15,33091.94,0,170.76,0,-1.2,-8.07,332.64,-4.635,FALSE,0,6.87,154.88
2019,16,33186.42,0,167.52,0,-0.37,-7,361.45,-3.685,FALSE,0,6.63,154.88
2019,17,33283.95,0,188.84,0,-0.83,-8.56,320.33,-4.695,FALSE,0,7.73,154.88
2019,18,33384.46,2.54,88.82,0,-1.59,-5.91,392.98,-3.75,FALSE,0,4.32,154.88
2019,19,33487.9,3.69,107.13,3.69,-6.64,-11.26,258.59,-8.95,FALSE,0,4.62,154.88
2019,20,33594.21,0,202.87,3.69,-12.42,-19.3,132.63,-15.86,FALSE,0,6.88,154.88
2019,21,33703.31,0,296.67,3.69,-9.86,-25.45,76.95,-17.655,FALSE,0,15.59,154.88
2019,22,33815.15,6.29,230.55,9.98,0.81,-20.99,114.58,-10.09,FALSE,0,21.8,154.88
2019,23,33929.66,5.01,212.39,14.99,4.83,-7.67,343.2,-1.42,FALSE,0,12.5,154.88
2019,24,34046.78,0.66,99.82,14.78,-2.54,-5.51,405.35,-4.025,FALSE,0,2.97,154.88
2019,25,34166.44,0.17,183.63,14.96,-8.28,-13.97,207.52,-11.125,FALSE,0,5.69,154.88
2019,26,34288.58,0.73,278.99,15.69,-8.88,-19.38,131.73,-14.13,FALSE,0,10.5,154.88
2019,27,34413.13,1.1,271.96,16.8,-9.21,-18.95,136.75,-14.08,FALSE,0,9.74,154.88
2019,28,34540.03,11.65,234.25,28.45,-4.88,-18.32,144.26,-11.6,FALSE,0,13.44,154.88
2019,29,34669.21,2.96,164.57,31.41,-8.96,-15.6,181.48,-12.28,FALSE,0,6.64,154.88
2019,30,34800.61,1.03,196.41,32.44,-17.86,-23.49,91.82,-20.675,FALSE,0,5.63,154.88
2019,31,34934.18,0,294.08,32.44,-15.68,-25.99,73.26,-20.835,FALSE,0,10.31,154.88
2019,32,35069.84,0,333.88,32.44,-8.61,-23.88,88.73,-16.245,FALSE,0,15.27,154.88
2019,33,35207.53,0,346.54,32.44,5.39,-16.06,174.67,-5.335,FALSE,0,21.45,154.88
2019,34,35347.19,0,296.76,30.92,9.21,-2.4,511.99,3.405,FALSE,0,11.61,154.88
2019,35,35488.76,4.39,141.08,26.43,10.61,4.69,853.3,7.65,FALSE,0,5.92,154.88
2019,36,35632.18,12.4,91.68,24.34,2.46,-1.01,567.28,0.725,FALSE,0,3.47,154.88
2019,37,35777.39,6.56,67.28,22.69,0.24,-2.09,523.97,-0.925,FALSE,0,2.33,154.88
2019,38,35924.33,2.51,240.94,20.92,10.63,-1.78,535.92,4.425,FALSE,0,12.41,154.88
2019,39,36072.95,0.3,189.43,21.22,-4.71,-9.96,286.83,-7.335,FALSE,0,5.25,154.88
2019,40,36223.18,0,287.93,21.22,-4.98,-14.04,206.43,-9.51,FALSE,0,9.06,154.88
2019,41,36374.97,2.48,199.5,23.7,-3.23,-11.17,260.49,-7.2,FALSE,0,7.94,154.88
2019,42,36528.27,7.41,136.32,31.1,-1.95,-6.86,365.43,-4.405,FALSE,0,4.91,154.88
2019,43,36683.01,7.82,153.91,30.56,0.87,-4.7,430.84,-1.915,FALSE,0,5.57,154.88
2019,44,36839.16,0.31,151.82,30.87,-2.94,-6.74,368.66,-4.84,FALSE,0,3.8,154.88
2019,45,36996.65,0,365.54,30.87,5.88,-7.88,337.71,-1,FALSE,0,13.76,154.88
2019,46,37155.44,0,257.64,30.87,0.1,-6.91,363.87,-3.405,FALSE,0,7.01,154.88
2019,47,37315.46,0,217.79,30.87,-3.2,-8.75,315.38,-5.975,FALSE,0,5.55,154.88
2019,48,37476.69,3.67,138.45,34.55,-4.1,-8.64,318.12,-6.37,FALSE,0,4.54,154.88
2019,49,37639.06,0,280.58,34.55,-3.71,-11.14,261.13,-7.425,FALSE,0,7.43,154.88
2019,50,37802.53,0,401.39,34.55,-1.83,-17.38,156.22,-9.605,FALSE,0,15.55,154.88
2019,51,37967.05,0.54,401.85,35.09,2.65,-12.68,230.7,-5.015,FALSE,0,15.33,154.88
2019,52,38132.58,0,286.03,34.64,2.39,-4.93,423.56,-1.27,FALSE,0,7.32,154.88
2019,53,38299.08,0,396.02,34.64,3.86,-9.28,302.68,-2.71,FALSE,0,13.14,154.88
2019,54,38466.5,6.08,294.83,40.72,6.31,-6.57,373.53,-0.13,FALSE,0,12.88,154.88
2019,55,38634.79,2.73,272.07,39.67,7.27,-3.48,472.22,1.895,FALSE,0,10.75,154.88
2019,56,38803.92,0.6,176.56,40.26,-6.05,-10.04,285.01,-8.045,FALSE,0,3.99,154.88
2019,57,38973.85,4.05,147.94,44.31,-6.78,-11.14,261.19,-8.96,FALSE,0,4.36,154.88
2019,58,39144.54,1.83,229.66,46.14,-5.24,-10.22,281.06,-7.73,FALSE,0,4.98,154.88
2019,59,39315.95,0,380.8,46.14,-1.56,-11.47,254.3,-6.515,FALSE,0,9.91,154.88
2019,60,39488.03,0,436.66,46.14,1.39,-12.64,231.47,-5.625,FALSE,0,14.03,154.88
2019,61,39660.77,0,331.35,46.14,-0.33,-8.19,329.66,-4.26,FALSE,0,7.86,154.88
2019,62,39834.11,0,341.14,46.14,-3.46,-11.29,258.01,-7.375,FALSE,0,7.83,154.88
2019,63,40008.02,0,245.06,46.14,-9.1,-13.91,208.62,-11.505,FALSE,0,4.81,154.88
2019,64,40182.47,0.46,306.99,46.6,-7.66,-13.79,210.73,-10.725,FALSE,0,6.13,154.88
2019,65,40357.42,0,410.96,46.6,-5.99,-15.54,182.38,-10.765,FALSE,0,9.55,154.88
2019,66,40532.85,0,397.2,46.6,-3.89,-12.9,226.48,-8.395,FALSE,0,9.01,154.88
2019,67,40708.71,0,483.72,46.6,3.65,-12.8,228.35,-4.575,FALSE,0,16.45,154.88
2019,68,40884.99,10.15,357.84,56.75,5.41,-9.11,306.62,-1.85,FALSE,0,14.52,154.88
2019,69,41061.63,0,349.28,55.5,4.64,-3.02,489.07,0.81,FALSE,0,7.66,154.88
2019,70,41238.62,0,282.54,54.4,2.32,-3.39,475.42,-0.535,FALSE,0,5.71,154.88
2019,71,41415.93,0,485.17,54.4,7.69,-6.93,363.53,0.38,FALSE,0,14.62,154.88
2019,72,41593.51,3.38,358.23,52.97,11.83,-2.58,505.27,4.625,FALSE,0,14.41,154.88
2019,73,41771.36,10.96,332.78,48.69,16.74,4.18,823.47,10.46,TRUE,0.46,12.56,154.88
2019,74,41949.42,1.44,197.06,45.77,4.98,0.94,653.78,2.96,FALSE,0.46,4.04,154.88
2019,75,42127.69,0,290.85,44.68,2.55,-3.4,475.07,-0.425,FALSE,0.46,5.95,154.88
2019,76,42306.12,0,453.82,44.68,3.32,-8,334.62,-2.34,FALSE,0.46,11.32,154.88
2019,77,42484.69,0,472.4,44.68,5.85,-6.69,370.16,-0.42,FALSE,0.46,12.54,154.88
2019,78,42663.37,0,498.75,44.58,9.21,-5.75,397.98,1.73,FALSE,0.46,14.96,154.88
2019,79,42842.14,12.84,309.14,43.38,6.71,-3.15,484.23,1.78,FALSE,0.46,9.86,154.88
2019,80,43020.96,0,193.62,40.65,4.33,0.51,633.56,2.42,FALSE,0.46,3.82,154.88
2019,81,43199.8,0,371.88,38.86,6.16,-1.74,537.46,2.21,FALSE,0.46,7.9,154.88
2019,82,43378.65,0,508.59,38.86,8.05,-6.16,385.56,0.945,FALSE,0.46,14.21,154.88
2019,83,43557.47,0,529.67,37.84,13.57,-3.57,469.12,5,FALSE,0.46,17.14,154.88
2019,84,43736.24,0,409.27,36.43,6.36,-2.63,503.36,1.865,FALSE,0.46,8.99,154.88
2019,85,43914.92,0,494.97,36.09,7.44,-5.19,415.18,1.125,FALSE,0.46,12.63,154.88
2019,86,44093.49,0,532.13,35.27,12.32,-4.06,452.19,4.13,FALSE,0.46,16.38,154.88
2019,87,44271.92,0,530.76,32.24,19.19,1.21,666.49,10.2,TRUE,0.66,17.98,154.88
2019,88,44450.19,9.25,319.14,28.57,13.27,2.74,743.77,8.005,FALSE,0.66,10.53,154.88
2019,89,44628.25,6.47,174.24,26.1,4.68,-0.1,606.06,2.29,FALSE,0.66,4.78,154.88
2019,90,44806.1,0,355.21,26.08,1.49,-5.96,391.41,-2.235,FALSE,0.66,7.45,154.88
2019,91,44983.69,0,518.06,26.08,7.1,-6.94,363.2,0.08,FALSE,0.66,14.04,154.88
2019,92,45160.99,0,535.3,24.51,13.98,-2.25,499.3,5.865,FALSE,0.66,16.23,154.88
2019,93,45337.98,0,382.22,20.96,11.25,2.44,727.92,6.845,FALSE,0.66,8.81,154.88
2019,94,45514.63,2.17,209.85,18.23,6.44,0.5,633.21,3.47,FALSE,0.66,5.94,154.88
2019,95,45690.9,1.31,445.89,15.54,11.29,0.41,629.23,5.85,FALSE,0.66,10.88,154.88
2019,96,45866.77,0,544.56,12.7,18.41,0.77,594.75,9.59,FALSE,0.66,17.64,154.88
2019,97,46042.19,1.37,533.1,8.24,21.69,4.62,765.04,13.155,TRUE,3.815,17.07,154.88
2019,98,46217.15,0,433.18,1.74,20.7,9.47,1146.08,15.085,TRUE,8.9,11.23,154.88
2019,99,46391.6,0,383.74,0,16.35,5.74,917.84,11.045,TRUE,9.945,10.61,154.88
2019,100,46565.51,2.65,180.1,0,6.21,0.53,634.6,3.37,FALSE,9.945,5.68,154.88
2019,101,46738.86,3.35,298.68,0,9.37,-1.11,563.29,4.13,FALSE,9.945,10.48,154.88
2019,102,46911.59,3.77,335.59,0,15.2,2.14,712.29,8.67,FALSE,9.945,13.06,154.88
2019,103,47083.68,0,379.28,0,11.43,1.8,695.32,6.615,FALSE,9.945,9.63,154.88
2019,104,47255.08,16.53,98.92,0,2.97,0.22,620.38,1.595,FALSE,9.945,2.75,154.88
2019,105,47425.77,0,417.21,0,10.44,-0.56,586.48,4.94,FALSE,9.945,11,154.88
2019,106,47595.7,3.66,364.78,0,17.05,1.56,683.58,9.305,FALSE,9.945,15.49,154.88
2019,107,47764.84,0.8,400.78,0,16.28,5.61,909.68,10.945,TRUE,10.89,10.67,154.88
