section,group_num,student_id,tree_gps,_tree_gps_latitude,_tree_gps_longitude,_tree_gps_altitude,_tree_gps_precision,species,individual,color,fall,photo,meta/instanceID,_id,_uuid,_submission_time,_tags,_notes,_version,_duration,_submitted_by,_total_media,_media_count,_media_all_received,_xform_id
TR,12,D,42.732517 -84.48168 257.9787292480469 65,42.732517,-84.48168,257.9787292480469,65,FAGR,CC0302*01,10,4,http://classic.ona.io/api/v1/files/9600891?filename=nemery1/attachments/338971_Form_BS162_2018_v2/01003776-316E-46FC-9D81-C7D86DF1F5B6-9_47_13.jpeg,uuid:4e33dc3a-96c0-4a38-97e2-dfd4c81720c8,35666288,4e33dc3a-96c0-4a38-97e2-dfd4c81720c8,2018-10-11T13:47:27,,,201808291543,,,1,1,True,338971
MW,20,A,42.7243 84.4648 60 60,42.7243,84.4648,60,60,PIST,98P136*01,30,30,http://classic.ona.io/api/v1/files/9602475?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-10_25_9.jpg,uuid:a32bdb18-a2e0-4136-873f-17916d5dfcd1,35670046,a32bdb18-a2e0-4136-873f-17916d5dfcd1,2018-10-11T14:25:36,,,201808291543,,,1,1,True,338971
MW,20,A,42.7243 84.4648 60 60,42.7243,84.4648,60,60,PIST,CC5067*02,45,40,http://classic.ona.io/api/v1/files/9602512?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-10_26_48.jpg,uuid:17739e96-704a-439a-9487-c0ee2384fc58,35670184,17739e96-704a-439a-9487-c0ee2384fc58,2018-10-11T14:27:04,,,201808291543,,,1,1,True,338971
MW,35,A,42.726257 -84.469186 260.50054931640625 65,42.726257,-84.469186,260.50054931640625,65,ACRU,CC2943*03,60,20,http://classic.ona.io/api/v1/files/9604142?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-11_34_50.jpg,uuid:b1785c53-83e8-4314-b288-7a0e6ed73715,35674583,b1785c53-83e8-4314-b288-7a0e6ed73715,2018-10-11T15:35:04,,,201808291543,,,1,1,True,338971
TR,30,C,42.722493 -84.469173 260.95013427734375 65,42.722493,-84.469173,260.95013427734375,65,MEGL,20000146*06,20,20,http://classic.ona.io/api/v1/files/9604143?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-11_35_27.jpg,uuid:ef779ba9-445e-4d42-832d-54e271e26fd4,35674620,ef779ba9-445e-4d42-832d-54e271e26fd4,2018-10-11T15:35:39,,,201808291543,,,1,1,True,338971
MW,35,A,42.726039 -84.469456 285.31266021728516 30,42.726039,-84.469456,285.31266021728516,30,ACRU,CC2943*01,30,20,http://classic.ona.io/api/v1/files/9604161?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-11_35_52.jpg,uuid:d99d9e24-c215-4075-a0be-a3320c773016,35674643,d99d9e24-c215-4075-a0be-a3320c773016,2018-10-11T15:36:54,,,201808291543,,,1,1,True,338971
TR,47,B,42.730418 -84.476187 262.4323501586914 5,42.730418,-84.476187,262.4323501586914,5,COFL,CC1402*01,35,10,http://classic.ona.io/api/v1/files/9604310?filename=nemery1/attachments/338971_Form_BS162_2018_v2/07C79D2A-FDC1-4604-9799-C92925478E36-11_48_14.jpeg,uuid:eb2565d5-2f0a-4e21-b2c4-6657549deb60,35675017,eb2565d5-2f0a-4e21-b2c4-6657549deb60,2018-10-11T15:48:33,,,201808291543,,,1,1,True,338971
MW,19,C,42.722655 -84.469286 230.96630859375 6.619999885559082,42.722655,-84.469286,230.96630859375,6.619999885559082,MEGL,20000146*06,0,0,http://classic.ona.io/api/v1/files/9604466?filename=nemery1/attachments/338971_Form_BS162_2018_v2/15392730389874708728617271415064-11_50_49.jpg,uuid:e9b2b298-3312-4a85-855d-44a447084468,35675134,e9b2b298-3312-4a85-855d-44a447084468,2018-10-11T15:50:59,,,201808291543,,,1,1,True,338971
MW,19,C,42.72223 -84.469192 228.89544677734375 56.388999938964844,42.72223,-84.469192,228.89544677734375,56.388999938964844,MEGL,20000146*03,0,0,http://classic.ona.io/api/v1/files/9604499?filename=nemery1/attachments/338971_Form_BS162_2018_v2/15392730886434305978684335426542-11_51_39.jpg,uuid:3a7ef4a0-a990-4b37-a928-bd5eec7fa878,35675173,3a7ef4a0-a990-4b37-a928-bd5eec7fa878,2018-10-11T15:51:51,,,201808291543,,,1,1,True,338971
TR,47,B,42.732037 -84.47341 264.8702296877311 5,42.732037,-84.47341,264.8702296877311,5,ACSA,CC6259*02,40,20,http://classic.ona.io/api/v1/files/9604535?filename=nemery1/attachments/338971_Form_BS162_2018_v2/2614D644-D152-4EC8-A6B0-22CB273D2E5B-11_52_39.jpeg,uuid:f8fef7c9-1943-4ca9-9370-852c61909914,35675211,f8fef7c9-1943-4ca9-9370-852c61909914,2018-10-11T15:53:03,,,201808291543,,,1,1,True,338971
TR,47,B,42.732447 -84.476882 258.35245513916016 5,42.732447,-84.476882,258.35245513916016,5,PIST,CC4636*03,10,0,http://classic.ona.io/api/v1/files/9604707?filename=nemery1/attachments/338971_Form_BS162_2018_v2/D77D176C-6598-47C6-8CF3-64F89AB70B71-11_56_30.jpeg,uuid:07cdde10-f4b8-48f8-8081-dd465c6e50d0,35675623,07cdde10-f4b8-48f8-8081-dd465c6e50d0,2018-10-11T15:56:44,,,201808291543,,,1,1,True,338971
TR,13,C,42.732871 -84.475351 259.8772277832031 65,42.732871,-84.475351,259.8772277832031,65,ULMA,CC6270*01,34,30,http://classic.ona.io/api/v1/files/9604735?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-12_3_10.jpg,uuid:f959e4a8-f19a-45a7-8889-f7084b181ddd,35676532,f959e4a8-f19a-45a7-8889-f7084b181ddd,2018-10-11T16:03:43,,,201808291543,,,1,1,True,338971
TR,39,D,42.731346 -84.468848 258.5957336425781 2200.099631079193,42.731346,-84.468848,258.5957336425781,2200.099631079193,PLOC,CC2662*01,15,15,http://classic.ona.io/api/v1/files/9604848?filename=nemery1/attachments/338971_Form_BS162_2018_v2/9C39D1DB-1473-4D62-B670-22652ABA7EF9-12_8_54.jpeg,uuid:8431c222-f5a8-4466-8941-16e84bf6433c,35676914,8431c222-f5a8-4466-8941-16e84bf6433c,2018-10-11T16:09:18,,,201808291543,,,1,1,True,338971
MW,36,D,42.726954 -84.480695 259.1089172363281 65,42.726954,-84.480695,259.1089172363281,65,COFL,CC1720*03,30,15,http://classic.ona.io/api/v1/files/9605001?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-11_38_7.jpg,uuid:544a8c7b-6261-4022-8fe4-6c4bfd9ef7e7,35677771,544a8c7b-6261-4022-8fe4-6c4bfd9ef7e7,2018-10-11T16:26:49,,,201808291543,,,1,1,True,338971
MW,36,D,42.729225 -84.481551 258.45294189453125 65,42.729225,-84.481551,258.45294189453125,65,ACSA,CC1032*01,40,20,http://classic.ona.io/api/v1/files/9605002?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-11_42_51.jpg,uuid:59147798-72d2-427e-9223-1fa9785214e2,35677775,59147798-72d2-427e-9223-1fa9785214e2,2018-10-11T16:26:50,,,201808291543,,,1,1,True,338971
MW,36,D,42.729177 -84.481721 257.74407958984375 65,42.729177,-84.481721,257.74407958984375,65,ACSA,CC4333*01,30,10,http://classic.ona.io/api/v1/files/9605003?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-11_45_34.jpg,uuid:8125f3bb-7d9d-4397-948d-bae96b61f4af,35677779,8125f3bb-7d9d-4397-948d-bae96b61f4af,2018-10-11T16:26:53,,,201808291543,,,1,1,True,338971
MW,36,D,42.730939 -84.481164 258.1634216308594 65,42.730939,-84.481164,258.1634216308594,65,COFL,CC0364*01,100,60,http://classic.ona.io/api/v1/files/9605005?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-11_50_4.jpg,uuid:f4a9c81d-e79d-4244-b7a5-b96f20806b58,35677784,f4a9c81d-e79d-4244-b7a5-b96f20806b58,2018-10-11T16:26:56,,,201808291543,,,1,1,True,338971
MW,36,D,42.732492 -84.481935 258.2188415527344 65,42.732492,-84.481935,258.2188415527344,65,QUAL,CC0253*01,5,10,http://classic.ona.io/api/v1/files/9605006?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-11_54_40.jpg,uuid:7980d298-280a-46fa-abd2-794fd5b40faf,35677788,7980d298-280a-46fa-abd2-794fd5b40faf,2018-10-11T16:27:00,,,201808291543,,,1,1,True,338971
MW,36,D,42.732108 -84.481409 258.0040588378906 65,42.732108,-84.481409,258.0040588378906,65,QUAL,CC0234*01,30,20,http://classic.ona.io/api/v1/files/9605007?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-11_56_47.jpg,uuid:180d7d86-64b8-4ef8-8f47-7adbe2702c89,35677791,180d7d86-64b8-4ef8-8f47-7adbe2702c89,2018-10-11T16:27:02,,,201808291543,,,1,1,True,338971
MW,5,B,42.733887 -84.483864 260.71826171875 65,42.733887,-84.483864,260.71826171875,65,FAGR,CC0169*01,15,10,http://classic.ona.io/api/v1/files/9605026?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-12_32_19.jpg,uuid:d3988809-1707-4028-a142-446c8dabda35,35678060,d3988809-1707-4028-a142-446c8dabda35,2018-10-11T16:32:32,,,201808291543,,,1,1,True,338971
TR,47,D,42.726791 -84.48218 0 16.058000564575195,42.726791,-84.48218,0,16.058000564575195,QUAL,CC4955*02,1,1,http://classic.ona.io/api/v1/files/9605439?filename=nemery1/attachments/338971_Form_BS162_2018_v2/15380726359537238883646759387737-14_24_2.jpg,uuid:7c7a50ce-d510-47dd-bfd7-5f5e28577d68,35680412,7c7a50ce-d510-47dd-bfd7-5f5e28577d68,2018-10-11T17:10:08,,,201808291543,,,1,1,True,338971
TR,47,D,42.720151 -84.477961 220.90869140625 197.57000732421875,42.720151,-84.477961,220.90869140625,197.57000732421875,ACRU,20100048*14,60,30,http://classic.ona.io/api/v1/files/9605443?filename=nemery1/attachments/338971_Form_BS162_2018_v2/15392778065467193589409991679188-13_10_27.jpg,uuid:fc3c80af-daa2-4c91-aeb3-01bd63a14967,35680420,fc3c80af-daa2-4c91-aeb3-01bd63a14967,2018-10-11T17:10:42,,,201808291543,,,1,1,True,338971
TR,47,D,42.727838 -84.478467 207.99920654296875 10,42.727838,-84.478467,207.99920654296875,10,PLOC,CC6500*01,10,20,http://classic.ona.io/api/v1/files/9605620?filename=nemery1/attachments/338971_Form_BS162_2018_v2/1539278664196242158867203040292-13_24_30.jpg,uuid:306f581a-3937-41cf-87c7-12c2e1c5058d,35681126,306f581a-3937-41cf-87c7-12c2e1c5058d,2018-10-11T17:24:50,,,201808291543,,,1,1,True,338971
MW,33,B,42.722058 -84.478037 261.0625305175781 65,42.722058,-84.478037,261.0625305175781,65,ACRU,20100048*07,20,18,http://classic.ona.io/api/v1/files/9605850?filename=nemery1/attachments/338971_Form_BS162_2018_v2/D3AFB857-2997-4D92-92DB-3725B76CB51D-13_6_21.jpeg,uuid:8a1260e3-f9da-4303-8bb6-a40701a14718,35682402,8a1260e3-f9da-4303-8bb6-a40701a14718,2018-10-11T17:48:47,,,201808291543,,,1,1,True,338971
TR,28,B,42.723472 -84.470325 260.03751373291016 5,42.723472,-84.470325,260.03751373291016,5,PLOC,CC2662*02,75,60,http://classic.ona.io/api/v1/files/9605979?filename=nemery1/attachments/338971_Form_BS162_2018_v2/F501574B-6436-40EE-B6C3-57590BDBC81D-14_5_23.jpeg,uuid:517ba653-3ca4-46a6-ad46-8e0292cc44bd,35683285,517ba653-3ca4-46a6-ad46-8e0292cc44bd,2018-10-11T18:08:33,,,201808291543,,,1,1,True,338971
TR,6,C,42.72147 -84.47834 278.63089752197266 30,42.72147,-84.47834,278.63089752197266,30,ACRU,20100048*11,95,30,http://classic.ona.io/api/v1/files/9606236?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_15_51_xlyCeHB.jpg,uuid:3df56289-1862-4cf6-b5f9-5c3f3b1aa5c4,35683858,3df56289-1862-4cf6-b5f9-5c3f3b1aa5c4,2018-10-11T18:17:22,,,201808291543,,,1,1,True,338971
TR,6,C,42.721603 -84.478731 259.5205078125 65,42.721603,-84.478731,259.5205078125,65,ACRU,20100048*09,90,20,http://classic.ona.io/api/v1/files/9606256?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_17_9_YW9IGkT.jpg,uuid:bd92b28f-04b6-4db6-92b6-b22e39a4fb5d,35683921,bd92b28f-04b6-4db6-92b6-b22e39a4fb5d,2018-10-11T18:18:15,,,201808291543,,,1,1,True,338971
TR,3,C,42.726661 -84.476947 259.4427490234375 65,42.726661,-84.476947,259.4427490234375,65,QURU,89P063*01,5,5,http://classic.ona.io/api/v1/files/9606269?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_19_21.jpg,uuid:a3cc547c-113a-4921-a15f-9e7a9e3ae883,35683998,a3cc547c-113a-4921-a15f-9e7a9e3ae883,2018-10-11T18:19:39,,,201808291543,,,1,1,True,338971
TR,12,C,42.727121 -84.480046 259.5181244647142 5,42.727121,-84.480046,259.5181244647142,5,PLOC,CC1666*01,50,50,http://classic.ona.io/api/v1/files/9606281?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_34_5.jpg,uuid:f879cea2-d2f5-4a6a-afe6-9e21bee87b7b,35684037,f879cea2-d2f5-4a6a-afe6-9e21bee87b7b,2018-10-11T18:20:17,,,201808291543,,,1,1,True,338971
TR,12,C,42.728582 -84.478636 259.7808532714844 1414,42.728582,-84.478636,259.7808532714844,1414,PLOC,CC1666*01,50,50,http://classic.ona.io/api/v1/files/9606298?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_20_40.jpg,uuid:67f8ea6c-d29b-4ced-8745-b418d96801d8,35684061,67f8ea6c-d29b-4ced-8745-b418d96801d8,2018-10-11T18:20:55,,,201808291543,,,1,1,True,338971
TR,16,C,42.734527 -84.481395 225 15.692000389099121,42.734527,-84.481395,225,15.692000389099121,PIST,CC4676*03,50,30,http://classic.ona.io/api/v1/files/9606316?filename=nemery1/attachments/338971_Form_BS162_2018_v2/15392821474311867558477-14_22_46.jpg,uuid:a022f20d-c1f4-409a-83e1-e85b4ced2034,35684154,a022f20d-c1f4-409a-83e1-e85b4ced2034,2018-10-11T18:23:00,,,201808291543,,,1,1,True,338971
TR,11,D,42.730239 -84.477739 261.0299987792969 65,42.730239,-84.477739,261.0299987792969,65,ACSA,CC6527*01,25,16,http://classic.ona.io/api/v1/files/9606318?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_23_2.jpg,uuid:c4b9edc2-5664-47f6-8e3d-c35431538633,35684181,c4b9edc2-5664-47f6-8e3d-c35431538633,2018-10-11T18:23:15,,,201808291543,,,1,1,True,338971
TR,11,D,42.729896 -84.477825 261.0310363769531 65,42.729896,-84.477825,261.0310363769531,65,ACSA,CC6530*01,16,16,http://classic.ona.io/api/v1/files/9606348?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_25_11.jpg,uuid:0503c335-7d31-4def-ac17-827f38d6c1d9,35684319,0503c335-7d31-4def-ac17-827f38d6c1d9,2018-10-11T18:25:26,,,201808291543,,,1,1,True,338971
TR,44,C,42.7323 -84.4797 0 0,42.7323,-84.4797,0,0,QUAL,CC4600*01,10,10,http://classic.ona.io/api/v1/files/9606371?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_24_27.jpg,uuid:feb91537-841d-4e16-bf25-aa701b4d5b5f,35684481,feb91537-841d-4e16-bf25-aa701b4d5b5f,2018-10-11T18:28:47,,,201808291543,,,1,1,True,338971
TR,44,C,42.727 -84.4827 0 0,42.727,-84.4827,0,0,QUAL,CC4955*01,65,25,http://classic.ona.io/api/v1/files/9606464?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_15_17.jpg,uuid:61f701af-af7c-4a25-b399-9480d7963544,35684659,61f701af-af7c-4a25-b399-9480d7963544,2018-10-11T18:31:54,,,201808291543,,,1,1,True,338971
TR,29,C,42.734288 -84.481492 0 0,42.734288,-84.481492,0,0,PIST,CC4676*04,30,25,http://classic.ona.io/api/v1/files/9606579?filename=nemery1/attachments/338971_Form_BS162_2018_v2/IMG_0757-14_34_40.JPG,uuid:ca16d8c3-55be-47dc-80f5-6686709759e5,35684926,ca16d8c3-55be-47dc-80f5-6686709759e5,2018-10-11T18:34:49,,,201808291543,,,1,1,True,338971
MW,5,B,42.732523 -84.477545 260.671630859375 65,42.732523,-84.477545,260.671630859375,65,PIST,CC4611*01,20,20,http://classic.ona.io/api/v1/files/9606736?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_39_55.jpg,uuid:6b2c0b98-497d-49c2-8f9c-a374678f37ae,35685108,6b2c0b98-497d-49c2-8f9c-a374678f37ae,2018-10-11T18:40:07,,,201808291543,,,1,1,True,338971
MW,34,D,42.725987 -84.477317 260.9515075683594 65,42.725987,-84.477317,260.9515075683594,65,QURU,89P063*08,0,15,http://classic.ona.io/api/v1/files/9606743?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_27_47.jpg,uuid:754694b9-f353-4ea4-8fab-2239143585f1,35685120,754694b9-f353-4ea4-8fab-2239143585f1,2018-10-11T18:40:49,,,201808291543,,,1,1,True,338971
MW,5,B,42.733087 -84.477245 260.8854675292969 65,42.733087,-84.477245,260.8854675292969,65,PIST,CC4639*02,10,30,http://classic.ona.io/api/v1/files/9606753?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_41_8.jpg,uuid:09511ca1-d10b-4211-aec0-e2eb1f557227,35685129,09511ca1-d10b-4211-aec0-e2eb1f557227,2018-10-11T18:41:23,,,201808291543,,,1,1,True,338971
TR,5,A,42.726005 -84.481877 258.2736528529202 5,42.726005,-84.481877,258.2736528529202,5,ULMA,CC6859*01,20,5,http://classic.ona.io/api/v1/files/9606810?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_42_45.jpg,uuid:4a100596-fd46-4e81-b59b-e09f8f282d92,35685242,4a100596-fd46-4e81-b59b-e09f8f282d92,2018-10-11T18:44:50,,,201808291543,,,1,1,True,338971
TR,5,A,42.72712 -84.480537 257.3861512982235 10,42.72712,-84.480537,257.3861512982235,10,COFL,CC1720*01,5,0,http://classic.ona.io/api/v1/files/9606816?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_44_35.jpg,uuid:af458fc1-b57f-46be-b36c-b3305904982f,35685251,af458fc1-b57f-46be-b36c-b3305904982f,2018-10-11T18:45:55,,,201808291543,,,1,1,True,338971
TR,26,D,42.722424 -84.478057 261.3643493652344 65,42.722424,-84.478057,261.3643493652344,65,ACRU,20100048*07,10,20,http://classic.ona.io/api/v1/files/9606920?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_6_14.jpg,uuid:d08d81a5-0c52-480f-b23f-6a28da7f8afe,35685571,d08d81a5-0c52-480f-b23f-6a28da7f8afe,2018-10-11T18:52:09,,,201808291543,,,1,1,True,338971
TR,26,D,42.722354 -84.477683 261.010009765625 65,42.722354,-84.477683,261.010009765625,65,ACRU,20100048*06,95,50,http://classic.ona.io/api/v1/files/9606929?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_5_24.jpg,uuid:6e83a60a-b979-464f-8dba-ea915ccd5d38,35685577,6e83a60a-b979-464f-8dba-ea915ccd5d38,2018-10-11T18:52:15,,,201808291543,,,1,1,True,338971
MW,24,B,42.734201 -84.482191 260.139404296875 65,42.734201,-84.482191,260.139404296875,65,ULMA,CC4656*01,50,35,image-14_55_31.jpg,uuid:cbb71e0b-f728-4a2f-ac08-c3b282089d3e,35685738,cbb71e0b-f728-4a2f-ac08-c3b282089d3e,2018-10-11T18:57:14,,,201808291543,,,1,0,False,338971
MW,24,B,42.734219 -84.482011 261.3915100097656 65,42.734219,-84.482011,261.3915100097656,65,ULMA,CC4656*01,50,35,http://classic.ona.io/api/v1/files/9607068?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_57_23.jpg,uuid:6db672d8-91c2-430b-af0e-0e42671d00b5,35685758,6db672d8-91c2-430b-af0e-0e42671d00b5,2018-10-11T18:57:36,,,201808291543,,,1,1,True,338971
MW,42,C,42.730687 -84.472092 266.54654693603516 10,42.730687,-84.472092,266.54654693603516,10,ULMA,CC6249*01,50,40,http://classic.ona.io/api/v1/files/9607222?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-15_37_16.jpg,uuid:cf280abd-0461-4a52-bc69-fc7f490dc51e,35687688,cf280abd-0461-4a52-bc69-fc7f490dc51e,2018-10-11T19:41:26,,,201808291543,,,1,1,True,338971
MW,42,C,42.731481 -84.471986 261.0871276855469 65,42.731481,-84.471986,261.0871276855469,65,ACSA,CC6395*01,20,20,http://classic.ona.io/api/v1/files/9607223?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-15_41_10.jpg,uuid:34e842ac-bc37-4bb8-ab00-e02e3e99c15f,35687689,34e842ac-bc37-4bb8-ab00-e02e3e99c15f,2018-10-11T19:41:30,,,201808291543,,,1,1,True,338971
TR,10,A,42.726 -84.477 260 10,42.726,-84.477,260,10,QURU,89P063*02,10,10,http://classic.ona.io/api/v1/files/9607224?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-15_42_2.jpg,uuid:ff933f10-62cb-4197-b791-12048b8789c6,35687774,ff933f10-62cb-4197-b791-12048b8789c6,2018-10-11T19:43:02,,,201808291543,,,1,1,True,338971
TR,10,A,42.7267 -84.4771 260 28,42.7267,-84.4771,260,28,QURU,89P063*08,7,10,http://classic.ona.io/api/v1/files/9607227?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-15_43_42.jpg,uuid:6127ffdc-a4ae-48d0-8fdc-d754911682aa,35687831,6127ffdc-a4ae-48d0-8fdc-d754911682aa,2018-10-11T19:44:31,,,201808291543,,,1,1,True,338971
MW,42,C,42.732943 -84.475033 260.2991638183594 65,42.732943,-84.475033,260.2991638183594,65,COFL,CC6272*01,85,60,http://classic.ona.io/api/v1/files/9607236?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-15_46_43.jpg,uuid:b50b4bb2-fe9c-47a9-a399-ed7226114b3b,35687873,b50b4bb2-fe9c-47a9-a399-ed7226114b3b,2018-10-11T19:48:47,,,201808291543,,,1,1,True,338971
MW,42,C,42.731437 -84.473002 261.3562316894531 65,42.731437,-84.473002,261.3562316894531,65,ACSA,CC6259*02,30,20,http://classic.ona.io/api/v1/files/9607242?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-15_43_46.jpg,uuid:f7244c97-84b9-44b1-bfbc-81d2ee3d6c54,35687899,f7244c97-84b9-44b1-bfbc-81d2ee3d6c54,2018-10-11T19:50:19,,,201808291543,,,1,1,True,338971
MW,42,C,42.73291 -84.474921 260.20880126953125 65,42.73291,-84.474921,260.20880126953125,65,ULMA,CC6397*02,40,30,http://classic.ona.io/api/v1/files/9607243?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-15_49_48.jpg,uuid:7aeb5c1a-e23a-4f14-a9ee-293ca8f8d566,35687900,7aeb5c1a-e23a-4f14-a9ee-293ca8f8d566,2018-10-11T19:50:23,,,201808291543,,,1,1,True,338971
MW,4,D,42.732077 -84.481294 261.96051025390625 65,42.732077,-84.481294,261.96051025390625,65,QUAL,CC0320*01,5,5,http://classic.ona.io/api/v1/files/9607268?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-15_22_7.jpg,uuid:749c8cc3-c562-4c85-90da-cdceeaa80282,35688099,749c8cc3-c562-4c85-90da-cdceeaa80282,2018-10-11T20:01:31,,,201808291543,,,1,1,True,338971
MW,4,D,42.732047 -84.481412 261.07000732421875 45.56139572699553,42.732047,-84.481412,261.07000732421875,45.56139572699553,QUAL,CC0383*01,10,10,http://classic.ona.io/api/v1/files/9607272?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_1_51.jpg,uuid:04e32ca3-0cfd-4c6b-aa66-7b7d38840cbf,35688105,04e32ca3-0cfd-4c6b-aa66-7b7d38840cbf,2018-10-11T20:02:04,,,201808291543,,,1,1,True,338971
MW,5,D,42.73196 -84.481236 260.47625732421875 65,42.73196,-84.481236,260.47625732421875,65,QUAL,CC0320*01,20,8,http://classic.ona.io/api/v1/files/9607273?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_3_8.jpg,uuid:0bad47c9-fe02-45ad-b2b1-2779df026596,35688113,0bad47c9-fe02-45ad-b2b1-2779df026596,2018-10-11T20:03:19,,,201808291543,,,1,1,True,338971
MW,42,C,42.730919 -84.476498 260.7044982910156 65,42.730919,-84.476498,260.7044982910156,65,COFL,CC1402*01,15,10,http://classic.ona.io/api/v1/files/9607275?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-15_53_30.jpg,uuid:a98302aa-85a3-4ff8-afab-f60f8c0b879b,35688162,a98302aa-85a3-4ff8-afab-f60f8c0b879b,2018-10-11T20:04:27,,,201808291543,,,1,1,True,338971
MW,34,B,42.731263 -84.485242 232.9146110534668 24.000000000000004,42.731263,-84.485242,232.9146110534668,24.000000000000004,PLOC,CC0597*01,10,20,http://classic.ona.io/api/v1/files/9607276?filename=nemery1/attachments/338971_Form_BS162_2018_v2/BFB5D3B4-C743-452A-91D9-6E44FD652F8D-16_5_7.jpeg,uuid:83f2d4e8-0168-4c48-b83a-50112f59d61e,35688203,83f2d4e8-0168-4c48-b83a-50112f59d61e,2018-10-11T20:05:47,,,201808291543,,,1,1,True,338971
TR,23,D,42.731549 -84.473882 261.5026550292969 65,42.731549,-84.473882,261.5026550292969,65,ACSA,CC6403*01,10,10,http://classic.ona.io/api/v1/files/9607277?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_5_21.jpg,uuid:8bc77f63-ab88-411e-bf4c-f4ad51348469,35688221,8bc77f63-ab88-411e-bf4c-f4ad51348469,2018-10-11T20:06:29,,,201808291543,,,1,1,True,338971
MW,34,C,42.72691 -84.480639 259.7424011230469 65,42.72691,-84.480639,259.7424011230469,65,COFL,CC1720*01,5,1,http://classic.ona.io/api/v1/files/9607281?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-18_41_30.jpg,uuid:8a102fc6-2db9-4a9d-9f37-0cd9a475fcdb,35688268,8a102fc6-2db9-4a9d-9f37-0cd9a475fcdb,2018-10-11T20:10:15,,,201808291543,,,1,1,True,338971
TR,23,D,42.73075 -84.472608 260.2646179199219 65,42.73075,-84.472608,260.2646179199219,65,ACRU,CC6341*01,20,0,http://classic.ona.io/api/v1/files/9607282?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_9_57.jpg,uuid:966f6b09-a14e-458f-b8d4-16b4a2a38b5c,35688272,966f6b09-a14e-458f-b8d4-16b4a2a38b5c,2018-10-11T20:10:35,,,201808291543,,,1,1,True,338971
MW,34,C,42.727038 -84.480733 260.35223388671875 65,42.727038,-84.480733,260.35223388671875,65,COFL,CC1720*02,99,5,http://classic.ona.io/api/v1/files/9607283?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-18_40_58.jpg,uuid:6f2d9e17-d49c-4a86-82e6-79474eeb6ed8,35688277,6f2d9e17-d49c-4a86-82e6-79474eeb6ed8,2018-10-11T20:10:42,,,201808291543,,,1,1,True,338971
TR,6,A,42.732364 -84.473242 260.9231262207031 65,42.732364,-84.473242,260.9231262207031,65,ACSA,CC6259*04,50,45,http://classic.ona.io/api/v1/files/9607292?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_17_17.jpg,uuid:692756c7-2642-42c9-b64d-3b14bb8dd8ef,35688496,692756c7-2642-42c9-b64d-3b14bb8dd8ef,2018-10-11T20:17:39,,,201808291543,,,1,1,True,338971
