YEAR,WEEK,DATE,SPECIES,ACCESSION,LEAF COLOR,LEAF FALL
2022,12,11/17/22,"Pinus strobus
",CC4611*01,5,0
2022,12,11/18/22,"Pinus strobus
",CC4611*01,20,0
2022,13,11/20/22,"Pinus strobus
",CC4611*01,60,20
2022,13,11/20/22,"Pinus strobus
",CC4611*01,40,15
2022,13,11/22/22,"Pinus strobus
",CC4611*01,40,0
2022,13,11/22/22,"Pinus strobus
",CC4611*01,60,30
2022,14,11/27/22,"Pinus strobus
",CC4611*01,5,5
2022,14,11/28/22,"Pinus strobus
",CC4611*01,55,0
2022,14,11/29/22,"Pinus strobus
",CC4611*01,50,15
2022,14,11/30/22,"Pinus strobus
",CC4611*01,60,0
2022,14,12/2/22,"Pinus strobus
",CC4611*01,70,30
2022,14,12/2/22,"Pinus strobus
",CC4611*01,30,0
2022,14,12/3/22,"Pinus strobus
",CC4611*01,5,5
2022,15,12/4/22,"Pinus strobus
",CC4611*01,50,15
2022,4,9/19/22,"Pinus strobus
",CC4611*01,0,0
2022,4,9/21/22,"Pinus strobus
",CC4611*01,1,1
2022,4,9/22/22,"Pinus strobus
",CC4611*01,5,15
2022,4,9/22/22,"Pinus strobus
",CC4611*01,0,0
2022,4,9/23/22,"Pinus strobus
",CC4611*01,15,0
2022,4,9/24/22,"Pinus strobus
",CC4611*01,1,5
2022,4,9/24/22,"Pinus strobus
",CC4611*01,9,12
2022,4,9/24/22,"Pinus strobus
",CC4611*01,0,5
2022,2,9/9/22,"Pinus strobus
",CC4635*01,0,0
2022,3,9/11/22,"Pinus strobus
",CC4635*01,0,0
2022,3,9/14/22,"Pinus strobus
",CC4635*01,0,0
2022,3,9/16/22,"Pinus strobus
",CC4635*01,0,1
2022,5,9/27/22,"Pinus strobus
",CC4635*01,0,0
2022,5,9/29/22,"Pinus strobus
",CC4635*01,0,0
2022,5,9/30/22,"Pinus strobus
",CC4635*01,8,2
2022,6,10/2/22,"Pinus strobus
",CC4635*01,8,0
2022,6,10/3/22,"Pinus strobus
",CC4635*01,0,0
2022,6,10/7/22,"Pinus strobus
",CC4635*01,20,10
2022,7,10/9/22,"Pinus strobus
",CC4635*01,10,5
2022,7,10/10/22,"Pinus strobus
",CC4635*01,0,0
2022,7,10/10/22,"Pinus strobus
",CC4635*01,5,0
2022,7,10/14/22,"Pinus strobus
",CC4635*01,15,10
2022,8,10/16/22,"Pinus strobus
",CC4635*01,10,20
2022,8,10/19/22,"Pinus strobus
",CC4635*01,5,5
2022,8,10/21/22,"Pinus strobus
",CC4635*01,15,20
2022,9,10/28/22,"Pinus strobus
",CC4635*01,10,20
2022,10,10/30/22,"Pinus strobus
",CC4635*01,18,15
2022,10,11/2/22,"Pinus strobus
",CC4635*01,0,0
2022,10,11/4/22,"Pinus strobus
",CC4635*01,20,30
2022,11,11/7/22,"Pinus strobus
",CC4635*01,2,0
2022,11,11/11/22,"Pinus strobus
",CC4635*01,10,10
2022,11,11/12/22,"Pinus strobus
",CC4635*01,0,0
2022,12,11/13/22,"Pinus strobus
",CC4635*01,20,8
2022,12,11/16/22,"Pinus strobus
",CC4635*01,0,0
2022,12,11/18/22,"Pinus strobus
",CC4635*01,30,10
2022,12,11/19/22,"Pinus strobus
",CC4635*01,0,100
2022,13,11/20/22,"Pinus strobus
",CC4635*01,0,0
2022,13,11/22/22,"Pinus strobus
",CC4635*01,20,10
2022,14,12/2/22,"Pinus strobus
",CC4635*01,10,0
2022,14,12/3/22,"Pinus strobus
",CC4635*01,0,0
2022,4,9/18/22,"Pinus strobus
",CC4635*01,8,4
2022,4,9/18/22,"Pinus strobus
",CC4635*01,0,0
2022,4,9/19/22,"Pinus strobus
",CC4635*01,0,0
2022,4,9/23/22,"Pinus strobus
",CC4635*01,5,1
2022,4,9/24/22,"Pinus strobus
",CC4635*01,0,0
2022,2,9/9/22,"Pinus strobus
",CC4636*02,0,0
2022,2,9/9/22,"Pinus strobus
",CC4636*02,0,0
2022,3,9/11/22,"Pinus strobus
",CC4636*02,0,0
2022,3,9/14/22,"Pinus strobus
",CC4636*02,0,0
2022,3,9/15/22,"Pinus strobus
",CC4636*02,0,0
2022,3,9/15/22,"Pinus strobus
",CC4636*02,0,0
2022,3,9/15/22,"Pinus strobus
",CC4636*02,0,0
2022,3,9/16/22,"Pinus strobus
",CC4636*02,1,0
2022,3,9/16/22,"Pinus strobus
",CC4636*02,0,0
2022,3,9/17/22,"Pinus strobus
",CC4636*02,0,0
2022,5,9/27/22,"Pinus strobus
",CC4636*02,0,0
2022,5,9/29/22,"Pinus strobus
",CC4636*02,0,0
2022,5,9/29/22,"Pinus strobus
",CC4636*02,0,0
2022,5,9/29/22,"Pinus strobus
",CC4636*02,0,0
2022,5,9/30/22,"Pinus strobus
",CC4636*02,5,2
2022,5,9/30/22,"Pinus strobus
",CC4636*02,10,0
2022,6,10/2/22,"Pinus strobus
",CC4636*02,0,0
2022,6,10/3/22,"Pinus strobus
",CC4636*02,0,0
2022,6,10/4/22,"Pinus strobus
",CC4636*02,0,0
2022,6,10/6/22,"Pinus strobus
",CC4636*02,30,0
2022,6,10/7/22,"Pinus strobus
",CC4636*02,50,0
2022,6,10/7/22,"Pinus strobus
",CC4636*02,35,0
2022,6,10/7/22,"Pinus strobus
",CC4636*02,15,10
2022,7,10/10/22,"Pinus strobus
",CC4636*02,5,0
2022,7,10/12/22,"Pinus strobus
",CC4636*02,0,0
2022,7,10/13/22,"Pinus strobus
",CC4636*02,0,0
2022,7,10/14/22,"Pinus strobus
",CC4636*02,0,10
2022,7,10/14/22,"Pinus strobus
",CC4636*02,10,10
2022,7,10/14/22,"Pinus strobus
",CC4636*02,5,30
2022,7,10/14/22,"Pinus strobus
",CC4636*02,50,0
2022,8,10/19/22,"Pinus strobus
",CC4636*02,10,10
2022,8,10/19/22,"Pinus strobus
",CC4636*02,5,0
2022,8,10/19/22,"Pinus strobus
",CC4636*02,0,0
2022,8,10/20/22,"Pinus strobus
",CC4636*02,0,0
2022,8,10/21/22,"Pinus strobus
",CC4636*02,10,10
2022,8,10/21/22,"Pinus strobus
",CC4636*02,20,0
2022,9,10/27/22,"Pinus strobus
",CC4636*02,0,0
2022,9,10/28/22,"Pinus strobus
",CC4636*02,10,10
2022,9,10/28/22,"Pinus strobus
",CC4636*02,0,35
2022,9,10/28/22,"Pinus strobus
",CC4636*02,40,0
2022,9,10/29/22,"Pinus strobus
",CC4636*02,0,0
2022,10,11/1/22,"Pinus strobus
",CC4636*02,0,10
2022,10,11/2/22,"Pinus strobus
",CC4636*02,0,0
2022,10,11/3/22,"Pinus strobus
",CC4636*02,0,0
2022,10,11/4/22,"Pinus strobus
",CC4636*02,20,35
2022,10,11/4/22,"Pinus strobus
",CC4636*02,0,0
2022,10,11/4/22,"Pinus strobus
",CC4636*02,40,0
2022,11,11/7/22,"Pinus strobus
",CC4636*02,0,0
2022,11,11/9/22,"Pinus strobus
",CC4636*02,0,0
2022,11,11/10/22,"Pinus strobus
",CC4636*02,0,0
2022,11,11/11/22,"Pinus strobus
",CC4636*02,0,0
2022,11,11/11/22,"Pinus strobus
",CC4636*02,10,10
2022,11,11/11/22,"Pinus strobus
",CC4636*02,10,10
2022,11,11/11/22,"Pinus strobus
",CC4636*02,35,0
2022,12,11/13/22,"Pinus strobus
",CC4636*02,0,0
2022,12,11/13/22,"Pinus strobus
",CC4636*02,7,20
2022,12,11/15/22,"Pinus strobus
",CC4636*02,10,10
2022,12,11/16/22,"Pinus strobus
",CC4636*02,0,0
2022,12,11/17/22,"Pinus strobus
",CC4636*02,0,0
2022,12,11/18/22,"Pinus strobus
",CC4636*02,15,5
2022,12,11/18/22,"Pinus strobus
",CC4636*02,0,0
2022,12,11/18/22,"Pinus strobus
",CC4636*02,5,0
2022,13,11/22/22,"Pinus strobus
",CC4636*02,20,10
2022,13,11/22/22,"Pinus strobus
",CC4636*02,0,5
2022,13,11/26/22,"Pinus strobus
",CC4636*02,0,0
2022,14,11/27/22,"Pinus strobus
",CC4636*02,100,0
2022,14,11/28/22,"Pinus strobus
",CC4636*02,35,0
2022,14,12/2/22,"Pinus strobus
",CC4636*02,10,0
2022,14,12/2/22,"Pinus strobus
",CC4636*02,20,0
2022,4,9/19/22,"Pinus strobus
",CC4636*02,0,0
2022,4,9/20/22,"Pinus strobus
",CC4636*02,0,0
2022,4,9/22/22,"Pinus strobus
",CC4636*02,0,0
2022,4,9/22/22,"Pinus strobus
",CC4636*02,0,0
2022,4,9/23/22,"Pinus strobus
",CC4636*02,5,0
2022,4,9/23/22,"Pinus strobus
",CC4636*02,2,1
2022,4,9/23/22,"Pinus strobus
",CC4636*02,0,0
2022,3,9/11/22,"Pinus strobus
",CC4636*03,3,2
2022,3,9/11/22,"Pinus strobus
",CC4636*03,0.5,0
2022,3,9/15/22,"Pinus strobus
",CC4636*03,0,0
2022,3,9/16/22,"Pinus strobus
",CC4636*03,0,0
2022,3,9/16/22,"Pinus strobus
",CC4636*03,25,0
2022,5,9/29/22,"Pinus strobus
",CC4636*03,0,0
2022,5,10/1/22,"Pinus strobus
",CC4636*03,5,0
2022,6,10/2/22,"Pinus strobus
",CC4636*03,5,3
2022,6,10/2/22,"Pinus strobus
",CC4636*03,9,0
2022,6,10/6/22,"Pinus strobus
",CC4636*03,10,2
2022,6,10/8/22,"Pinus strobus
",CC4636*03,0,0
2022,6,10/8/22,"Pinus strobus
",CC4636*03,25,0
2022,7,10/9/22,"Pinus strobus
",CC4636*03,3,13
2022,7,10/9/22,"Pinus strobus
",CC4636*03,5,5
2022,7,10/13/22,"Pinus strobus
",CC4636*03,5,15
2022,7,10/14/22,"Pinus strobus
",CC4636*03,0,0
2022,8,10/16/22,"Pinus strobus
",CC4636*03,15,30
2022,8,10/16/22,"Pinus strobus
",CC4636*03,5,5
2022,8,10/20/22,"Pinus strobus
",CC4636*03,0,0
2022,8,10/21/22,"Pinus strobus
",CC4636*03,20,15
2022,8,10/21/22,"Pinus strobus
",CC4636*03,5,5
2022,8,10/22/22,"Pinus strobus
",CC4636*03,30,0
2022,9,10/26/22,"Pinus strobus
",CC4636*03,100,99.9
2022,9,10/27/22,"Pinus strobus
",CC4636*03,0,0
2022,9,10/29/22,"Pinus strobus
",CC4636*03,0,0
2022,10,10/30/22,"Pinus strobus
",CC4636*03,5,5
2022,10,10/30/22,"Pinus strobus
",CC4636*03,1,10
2022,10,10/31/22,"Pinus strobus
",CC4636*03,5,15
2022,10,11/5/22,"Pinus strobus
",CC4636*03,0,0
2022,10,11/5/22,"Pinus strobus
",CC4636*03,0,0
2022,11,11/6/22,"Pinus strobus
",CC4636*03,5,5
2022,11,11/10/22,"Pinus strobus
",CC4636*03,15,20
2022,11,11/10/22,"Pinus strobus
",CC4636*03,100,95
2022,12,11/13/22,"Pinus strobus
",CC4636*03,5,5
2022,12,11/13/22,"Pinus strobus
",CC4636*03,17,11
2022,12,11/19/22,"Pinus strobus
",CC4636*03,0,0
2022,13,11/20/22,"Pinus strobus
",CC4636*03,0,0
2022,14,12/2/22,"Pinus strobus
",CC4636*03,5,5
2022,14,12/3/22,"Pinus strobus
",CC4636*03,0,0
2022,4,9/18/22,"Pinus strobus
",CC4636*03,1,0
2022,4,9/18/22,"Pinus strobus
",CC4636*03,7,4
2022,4,9/23/22,"Pinus strobus
",CC4636*03,1,0
2022,4,9/24/22,"Pinus strobus
",CC4636*03,0,0
2022,3,9/11/22,"Pinus strobus
",CC4639*01,0,0
2022,3,9/15/22,"Pinus strobus
",CC4639*01,0,0
2022,3,9/16/22,"Pinus strobus
",CC4639*01,0,0
2022,3,9/16/22,"Pinus strobus
",CC4639*01,12,10
2022,3,9/17/22,"Pinus strobus
",CC4639*01,12,10
2022,3,9/17/22,"Pinus strobus
",CC4639*01,8,9
2022,5,9/27/22,"Pinus strobus
",CC4639*01,0,0
2022,5,10/1/22,"Pinus strobus
",CC4639*01,0,0
2022,5,10/1/22,"Pinus strobus
",CC4639*01,12,5
2022,6,10/2/22,"Pinus strobus
",CC4639*01,5,2
2022,6,10/4/22,"Pinus strobus
",CC4639*01,0,0
2022,6,10/6/22,"Pinus strobus
",CC4639*01,10,5
2022,6,10/7/22,"Pinus strobus
",CC4639*01,45,30
2022,7,10/9/22,"Pinus strobus
",CC4639*01,10,5
2022,7,10/13/22,"Pinus strobus
",CC4639*01,5,15
2022,7,10/14/22,"Pinus strobus
",CC4639*01,20,50
2022,7,10/14/22,"Pinus strobus
",CC4639*01,0,10
2022,8,10/16/22,"Pinus strobus
",CC4639*01,14,28
2022,8,10/16/22,"Pinus strobus
",CC4639*01,5,5
2022,8,10/19/22,"Pinus strobus
",CC4639*01,10,5
2022,8,10/21/22,"Pinus strobus
",CC4639*01,20,15
2022,8,10/21/22,"Pinus strobus
",CC4639*01,9,70
2022,8,10/21/22,"Pinus strobus
",CC4639*01,5,5
2022,9,10/23/22,"Pinus strobus
",CC4639*01,20,40
2022,9,10/28/22,"Pinus strobus
",CC4639*01,15,30
2022,10,10/30/22,"Pinus strobus
",CC4639*01,5,5
2022,10,11/1/22,"Pinus strobus
",CC4639*01,0,10
2022,10,11/5/22,"Pinus strobus
",CC4639*01,40,60
2022,11,11/6/22,"Pinus strobus
",CC4639*01,5,5
2022,11,11/6/22,"Pinus strobus
",CC4639*01,12,40
2022,11,11/10/22,"Pinus strobus
",CC4639*01,20,20
2022,11,11/11/22,"Pinus strobus
",CC4639*01,10,10
2022,11,11/12/22,"Pinus strobus
",CC4639*01,70,50
2022,12,11/13/22,"Pinus strobus
",CC4639*01,5,5
2022,12,11/13/22,"Pinus strobus
",CC4639*01,8,25
2022,12,11/15/22,"Pinus strobus
",CC4639*01,10,10
2022,13,11/26/22,"Pinus strobus
",CC4639*01,15,45
2022,14,12/2/22,"Pinus strobus
",CC4639*01,5,5
2022,15,12/4/22,"Pinus strobus
",CC4639*01,4,20
2022,4,9/18/22,"Pinus strobus
",CC4639*01,0,0
2022,4,9/20/22,"Pinus strobus
",CC4639*01,0,0
2022,4,9/23/22,"Pinus strobus
",CC4639*01,0,0
2022,4,9/24/22,"Pinus strobus
",CC4639*01,9,6
2022,3,9/11/22,"Pinus strobus
",CC4639*02,0,0
2022,3,9/13/22,"Pinus strobus
",CC4639*02,0,5
2022,5,9/28/22,"Pinus strobus
",CC4639*02,0,0
2022,5,10/1/22,"Pinus strobus
",CC4639*02,0,0
2022,5,10/1/22,"Pinus strobus
",CC4639*02,13,5
2022,6,10/7/22,"Pinus strobus
",CC4639*02,45,35
2022,6,10/8/22,"Pinus strobus
",CC4639*02,0,0
2022,7,10/10/22,"Pinus strobus
",CC4639*02,3,15
2022,8,10/16/22,"Pinus strobus
",CC4639*02,0,0
2022,8,10/16/22,"Pinus strobus
",CC4639*02,18,28
2022,8,10/17/22,"Pinus strobus
",CC4639*02,5,10
2022,8,10/21/22,"Pinus strobus
",CC4639*02,10,40
2022,9,10/24/22,"Pinus strobus
",CC4639*02,5,15
2022,9,10/28/22,"Pinus strobus
",CC4639*02,15,56
2022,10,10/30/22,"Pinus strobus
",CC4639*02,0,0
2022,10,11/3/22,"Pinus strobus
",CC4639*02,10,20
2022,11,11/6/22,"Pinus strobus
",CC4639*02,13,35
2022,12,11/13/22,"Pinus strobus
",CC4639*02,0,0
2022,12,11/13/22,"Pinus strobus
",CC4639*02,5,20
2022,12,11/13/22,"Pinus strobus
",CC4639*02,5,10
2022,13,11/20/22,"Pinus strobus
",CC4639*02,0,0
2022,13,11/26/22,"Pinus strobus
",CC4639*02,11,45
2022,15,12/4/22,"Pinus strobus
",CC4639*02,3,30
2022,4,9/18/22,"Pinus strobus
",CC4639*02,0,0
2022,4,9/21/22,"Pinus strobus
",CC4639*02,0,5
2022,4,9/24/22,"Pinus strobus
",CC4639*02,0,0
2022,4,9/24/22,"Pinus strobus
",CC4639*02,7,6
2022,2,9/9/22,"Pinus strobus
",CC4676*01,0,0
2022,2,9/10/22,"Pinus strobus
",CC4676*01,0,0
2022,3,9/11/22,"Pinus strobus
",CC4676*01,1,5
2022,3,9/11/22,"Pinus strobus
",CC4676*01,0,0
2022,3,9/12/22,"Pinus strobus
",CC4676*01,0,0
2022,3,9/14/22,"Pinus strobus
",CC4676*01,0,0
2022,3,9/16/22,"Pinus strobus
",CC4676*01,5,5
2022,3,9/16/22,"Pinus strobus
",CC4676*01,5,5
2022,3,9/16/22,"Pinus strobus
",CC4676*01,0,1
2022,3,9/16/22,"Pinus strobus
",CC4676*01,0,0
2022,3,9/17/22,"Pinus strobus
",CC4676*01,0,0
2022,5,9/25/22,"Pinus strobus
",CC4676*01,0,0
2022,5,9/26/22,"Pinus strobus
",CC4676*01,0,0
2022,5,9/26/22,"Pinus strobus
",CC4676*01,0,0
2022,5,10/1/22,"Pinus strobus
",CC4676*01,15,15
2022,5,10/1/22,"Pinus strobus
",CC4676*01,5,10
2022,5,10/1/22,"Pinus strobus
",CC4676*01,0,0
2022,6,10/2/22,"Pinus strobus
",CC4676*01,0,0
2022,6,10/3/22,"Pinus strobus
",CC4676*01,0,0
2022,6,10/3/22,"Pinus strobus
",CC4676*01,0,0
2022,6,10/8/22,"Pinus strobus
",CC4676*01,2,0
2022,6,10/8/22,"Pinus strobus
",CC4676*01,5,10
2022,7,10/9/22,"Pinus strobus
",CC4676*01,0,0
2022,7,10/10/22,"Pinus strobus
",CC4676*01,0,5
2022,7,10/11/22,"Pinus strobus
",CC4676*01,0,0
2022,8,10/16/22,"Pinus strobus
",CC4676*01,7,0
2022,8,10/16/22,"Pinus strobus
",CC4676*01,0,0
2022,8,10/17/22,"Pinus strobus
",CC4676*01,5,5
2022,8,10/17/22,"Pinus strobus
",CC4676*01,3,0
2022,8,10/19/22,"Pinus strobus
",CC4676*01,0,0
2022,8,10/20/22,"Pinus strobus
",CC4676*01,10,0
2022,8,10/22/22,"Pinus strobus
",CC4676*01,2,20
2022,9,10/25/22,"Pinus strobus
",CC4676*01,10,2
2022,9,10/27/22,"Pinus strobus
",CC4676*01,15,10
2022,9,10/28/22,"Pinus strobus
",CC4676*01,10,5
2022,9,10/29/22,"Pinus strobus
",CC4676*01,10,2
2022,10,10/30/22,"Pinus strobus
",CC4676*01,10,5
2022,10,10/31/22,"Pinus strobus
",CC4676*01,6,2
2022,10,10/31/22,"Pinus strobus
",CC4676*01,10,5
2022,10,11/5/22,"Pinus strobus
",CC4676*01,5,1
2022,10,11/5/22,"Pinus strobus
",CC4676*01,10,2
2022,11,11/6/22,"Pinus strobus
",CC4676*01,0,10
2022,11,11/7/22,"Pinus strobus
",CC4676*01,4,6
2022,11,11/7/22,"Pinus strobus
",CC4676*01,0,5
2022,11,11/10/22,"Pinus strobus
",CC4676*01,0,2
2022,11,11/12/22,"Pinus strobus
",CC4676*01,7,3
2022,12,11/14/22,"Pinus strobus
",CC4676*01,0,5
2022,12,11/14/22,"Pinus strobus
",CC4676*01,1,3
2022,12,11/16/22,"Pinus strobus
",CC4676*01,3,10
2022,12,11/17/22,"Pinus strobus
",CC4676*01,7,0
2022,12,11/19/22,"Pinus strobus
",CC4676*01,10,10
2022,13,11/21/22,"Pinus strobus
",CC4676*01,0,5
2022,13,11/23/22,"Pinus strobus
",CC4676*01,5,0
2022,14,11/28/22,"Pinus strobus
",CC4676*01,5,0
2022,15,12/4/22,"Pinus strobus
",CC4676*01,0,10
2022,15,12/4/22,"Pinus strobus
",CC4676*01,7,3
2022,4,9/18/22,"Pinus strobus
",CC4676*01,0,0
2022,4,9/19/22,"Pinus strobus
",CC4676*01,0,0
2022,4,9/19/22,"Pinus strobus
",CC4676*01,0,0
2022,4,9/23/22,"Pinus strobus
",CC4676*01,5,5
2022,4,9/23/22,"Pinus strobus
",CC4676*01,2,5
2022,4,9/23/22,"Pinus strobus
",CC4676*01,0,0
2022,2,9/5/22,"Pinus strobus
",CC4676*02,0,0
2022,2,9/9/22,"Pinus strobus
",CC4676*02,2,4
2022,3,9/11/22,"Pinus strobus
",CC4676*02,2,1
2022,3,9/11/22,"Pinus strobus
",CC4676*02,0,0
2022,3,9/12/22,"Pinus strobus
",CC4676*02,2,4
2022,3,9/12/22,"Pinus strobus
",CC4676*02,3,3
2022,3,9/13/22,"Pinus strobus
",CC4676*02,0,0
2022,3,9/14/22,"Pinus strobus
",CC4676*02,0,0
2022,3,9/16/22,"Pinus strobus
",CC4676*02,5,5
2022,5,9/25/22,"Pinus strobus
",CC4676*02,0,0
2022,5,9/26/22,"Pinus strobus
",CC4676*02,2,3
2022,5,9/26/22,"Pinus strobus
",CC4676*02,0,0
2022,5,9/26/22,"Pinus strobus
",CC4676*02,0,2
2022,5,9/27/22,"Pinus strobus
",CC4676*02,0,0
2022,5,10/1/22,"Pinus strobus
",CC4676*02,20,15
2022,6,10/3/22,"Pinus strobus
",CC4676*02,0,0
2022,6,10/3/22,"Pinus strobus
",CC4676*02,2,3
2022,6,10/3/22,"Pinus strobus
",CC4676*02,4,3
2022,6,10/6/22,"Pinus strobus
",CC4676*02,0,0
2022,6,10/8/22,"Pinus strobus
",CC4676*02,0,10
2022,7,10/10/22,"Pinus strobus
",CC4676*02,33,10
2022,7,10/10/22,"Pinus strobus
",CC4676*02,9,6
2022,7,10/10/22,"Pinus strobus
",CC4676*02,20,5
2022,7,10/11/22,"Pinus strobus
",CC4676*02,0,0
2022,8,10/17/22,"Pinus strobus
",CC4676*02,2,10
2022,8,10/17/22,"Pinus strobus
",CC4676*02,1,0
2022,8,10/17/22,"Pinus strobus
",CC4676*02,15,26
2022,8,10/20/22,"Pinus strobus
",CC4676*02,10,5
2022,8,10/22/22,"Pinus strobus
",CC4676*02,0,5
2022,9,10/24/22,"Pinus strobus
",CC4676*02,19,13
2022,9,10/25/22,"Pinus strobus
",CC4676*02,7,1
2022,9,10/27/22,"Pinus strobus
",CC4676*02,2,2
2022,10,10/31/22,"Pinus strobus
",CC4676*02,6,3
2022,10,10/31/22,"Pinus strobus
",CC4676*02,22,27
2022,11,11/7/22,"Pinus strobus
",CC4676*02,3,5
2022,11,11/7/22,"Pinus strobus
",CC4676*02,15,10
2022,11,11/8/22,"Pinus strobus
",CC4676*02,2,2
2022,11,11/12/22,"Pinus strobus
",CC4676*02,0,25
2022,12,11/14/22,"Pinus strobus
",CC4676*02,2,3
2022,12,11/14/22,"Pinus strobus
",CC4676*02,65,12
2022,12,11/15/22,"Pinus strobus
",CC4676*02,5,5
2022,13,11/21/22,"Pinus strobus
",CC4676*02,17,5
2022,14,11/28/22,"Pinus strobus
",CC4676*02,16,5
2022,14,11/28/22,"Pinus strobus
",CC4676*02,10,15
2022,4,9/19/22,"Pinus strobus
",CC4676*02,2,1
2022,4,9/19/22,"Pinus strobus
",CC4676*02,0,0
2022,4,9/19/22,"Pinus strobus
",CC4676*02,2,3
2022,4,9/20/22,"Pinus strobus
",CC4676*02,0,0
2022,4,9/23/22,"Pinus strobus
",CC4676*02,15,15
2022,2,9/6/22,"Pinus strobus
",CC4676*03,0,1
2022,2,9/8/22,"Pinus strobus
",CC4676*03,0,0
2022,2,9/9/22,"Pinus strobus
",CC4676*03,0,0
2022,2,9/10/22,"Pinus strobus
",CC4676*03,0,0
2022,2,9/10/22,"Pinus strobus
",CC4676*03,0,0
2022,3,9/12/22,"Pinus strobus
",CC4676*03,1,1
2022,3,9/12/22,"Pinus strobus
",CC4676*03,0,1
2022,3,9/12/22,"Pinus strobus
",CC4676*03,0,0
2022,3,9/14/22,"Pinus strobus
",CC4676*03,0,10
2022,3,9/15/22,"Pinus strobus
",CC4676*03,1,0
2022,3,9/15/22,"Pinus strobus
",CC4676*03,5,0
2022,5,9/26/22,"Pinus strobus
",CC4676*03,0,0.04
2022,5,9/28/22,"Pinus strobus
",CC4676*03,0,10
2022,5,9/28/22,"Pinus strobus
",CC4676*03,0,0
2022,5,9/28/22,"Pinus strobus
",CC4676*03,3,3
2022,5,9/30/22,"Pinus strobus
",CC4676*03,2,5
2022,5,10/1/22,"Pinus strobus
",CC4676*03,10,0
2022,6,10/3/22,"Pinus strobus
",CC4676*03,0,0
2022,6,10/3/22,"Pinus strobus
",CC4676*03,0,0
2022,6,10/3/22,"Pinus strobus
",CC4676*03,7,4
2022,6,10/5/22,"Pinus strobus
",CC4676*03,0,10
2022,6,10/7/22,"Pinus strobus
",CC4676*03,1,1
2022,6,10/8/22,"Pinus strobus
",CC4676*03,20,0
2022,7,10/10/22,"Pinus strobus
",CC4676*03,3,0
2022,7,10/12/22,"Pinus strobus
",CC4676*03,20,15
2022,7,10/13/22,"Pinus strobus
",CC4676*03,30,20
2022,7,10/13/22,"Pinus strobus
",CC4676*03,40,10
2022,7,10/15/22,"Pinus strobus
",CC4676*03,15,0
2022,8,10/16/22,"Pinus strobus
",CC4676*03,11,11
2022,8,10/17/22,"Pinus strobus
",CC4676*03,40,3
2022,8,10/18/22,"Pinus strobus
",CC4676*03,50,15
2022,8,10/19/22,"Pinus strobus
",CC4676*03,30,20
2022,8,10/20/22,"Pinus strobus
",CC4676*03,30,30
2022,8,10/20/22,"Pinus strobus
",CC4676*03,15,0
2022,9,10/25/22,"Pinus strobus
",CC4676*03,10,15
2022,9,10/26/22,"Pinus strobus
",CC4676*03,35,30
2022,9,10/26/22,"Pinus strobus
",CC4676*03,50,30
2022,9,10/26/22,"Pinus strobus
",CC4676*03,25,35
2022,9,10/27/22,"Pinus strobus
",CC4676*03,30,20
2022,9,10/27/22,"Pinus strobus
",CC4676*03,5,25
2022,9,10/28/22,"Pinus strobus
",CC4676*03,25,0
2022,10,10/31/22,"Pinus strobus
",CC4676*03,0.07,3
2022,10,10/31/22,"Pinus strobus
",CC4676*03,47,47
2022,10,11/1/22,"Pinus strobus
",CC4676*03,50,35
2022,10,11/2/22,"Pinus strobus
",CC4676*03,30,20
2022,10,11/4/22,"Pinus strobus
",CC4676*03,3,20
2022,10,11/5/22,"Pinus strobus
",CC4676*03,25,0
2022,11,11/6/22,"Pinus strobus
",CC4676*03,30,40
2022,11,11/7/22,"Pinus strobus
",CC4676*03,0,1
2022,11,11/7/22,"Pinus strobus
",CC4676*03,2,5
2022,11,11/7/22,"Pinus strobus
",CC4676*03,36,36
2022,11,11/9/22,"Pinus strobus
",CC4676*03,30,20
2022,11,11/11/22,"Pinus strobus
",CC4676*03,0,40
2022,11,11/12/22,"Pinus strobus
",CC4676*03,30,0
2022,12,11/14/22,"Pinus strobus
",CC4676*03,0,3
2022,12,11/16/22,"Pinus strobus
",CC4676*03,30,20
2022,12,11/18/22,"Pinus strobus
",CC4676*03,9,0
2022,12,11/18/22,"Pinus strobus
",CC4676*03,100,30
2022,12,11/19/22,"Pinus strobus
",CC4676*03,100,0
2022,13,11/21/22,"Pinus strobus
",CC4676*03,7,20
2022,13,11/21/22,"Pinus strobus
",CC4676*03,0,1
2022,14,11/28/22,"Pinus strobus
",CC4676*03,0,1
2022,14,12/2/22,"Pinus strobus
",CC4676*03,15,50
2022,14,12/2/22,"Pinus strobus
",CC4676*03,30,15
2022,15,12/4/22,"Pinus strobus
",CC4676*03,39,26
2022,4,9/19/22,"Pinus strobus
",CC4676*03,0,0
2022,4,9/19/22,"Pinus strobus
",CC4676*03,0,0.05
2022,4,9/21/22,"Pinus strobus
",CC4676*03,0,5
2022,4,9/23/22,"Pinus strobus
",CC4676*03,1,0
2022,4,9/23/22,"Pinus strobus
",CC4676*03,2,0
2022,4,9/24/22,"Pinus strobus
",CC4676*03,7,0
2022,2,9/8/22,"Pinus strobus
",CC4676*04,0,0
2022,2,9/9/22,"Pinus strobus
",CC4676*04,5,40
2022,3,9/11/22,"Pinus strobus
",CC4676*04,5,20
2022,3,9/12/22,"Pinus strobus
",CC4676*04,0,25
2022,3,9/12/22,"Pinus strobus
",CC4676*04,0,0
